received_at,timestamp,user,exercise,posture,label,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
2026-08-19T10:41:29.907673+00:00,36852,Birendra,squat,good,squat_good,-7.400477,-1.18513,-5.57849,-0.087666,-0.019985,-0.018919,-7.247249,1.87466,-4.412514,-0.037305,-0.023982,0.019718
2026-08-19T10:41:29.907673+00:00,36857,Birendra,squat,good,squat_good,-7.381324,-1.194707,-5.604826,-0.0866,-0.021051,-0.018652,-7.249643,1.87466,-4.407725,-0.036772,-0.024248,0.020251
2026-08-19T10:41:29.907673+00:00,36863,Birendra,squat,good,squat_good,-7.390901,-1.18513,-5.612009,-0.086334,-0.022916,-0.018119,-7.268796,1.884237,-4.429273,-0.036772,-0.024515,0.018119
2026-08-19T10:41:29.907673+00:00,36868,Birendra,squat,good,squat_good,-7.381324,-1.192312,-5.57849,-0.086334,-0.024248,-0.018386,-7.278373,1.893813,-4.407725,-0.036505,-0.024515,0.015988
2026-08-19T10:41:29.907673+00:00,36874,Birendra,squat,good,squat_good,-7.36217,-1.177947,-5.585672,-0.086067,-0.025314,-0.018386,-7.275979,1.893813,-4.414908,-0.034907,-0.024781,0.013856
2026-08-19T10:41:29.907673+00:00,36879,Birendra,squat,good,squat_good,-7.369353,-1.173159,-5.597643,-0.087666,-0.026646,-0.018119,-7.283162,1.898602,-4.41012,-0.03464,-0.025047,0.013323
2026-08-19T10:41:29.907673+00:00,36885,Birendra,squat,good,squat_good,-7.366959,-1.187524,-5.609614,-0.088466,-0.026113,-0.017587,-7.302315,1.900996,-4.39336,-0.033841,-0.024515,0.013057
2026-08-19T10:41:29.907673+00:00,36891,Birendra,squat,good,squat_good,-7.369353,-1.163582,-5.585672,-0.088466,-0.024781,-0.016787,-7.283162,1.908179,-4.36463,-0.03464,-0.024248,0.014922
2026-08-19T10:41:29.907673+00:00,36896,Birendra,squat,good,squat_good,-7.345411,-1.144428,-5.568913,-0.088466,-0.024248,-0.016521,-7.297527,1.905785,-4.362236,-0.034907,-0.025047,0.017054
2026-08-19T10:41:29.907673+00:00,36902,Birendra,squat,good,squat_good,-7.357382,-1.146823,-5.559336,-0.087933,-0.024248,-0.016787,-7.307104,1.910573,-4.371812,-0.035173,-0.02558,0.015988
2026-08-19T10:41:29.907673+00:00,36907,Birendra,squat,good,squat_good,-7.366959,-1.158794,-5.583278,-0.088466,-0.022916,-0.016787,-7.273585,1.910573,-4.359841,-0.036772,-0.026646,0.015721
2026-08-19T10:41:29.907673+00:00,36913,Birendra,squat,good,squat_good,-7.381324,-1.163582,-5.583278,-0.087666,-0.021317,-0.017853,-7.266402,1.917756,-4.359841,-0.037571,-0.027446,0.014922
2026-08-19T10:41:29.907673+00:00,36918,Birendra,squat,good,squat_good,-7.388506,-1.154005,-5.566519,-0.086867,-0.019185,-0.018386,-7.254431,1.922544,-4.367024,-0.040236,-0.028511,0.014123
2026-08-19T10:41:29.907673+00:00,36924,Birendra,squat,good,squat_good,-7.388506,-1.170765,-5.57849,-0.085002,-0.015721,-0.018652,-7.254431,1.927332,-4.355053,-0.041302,-0.028778,0.01279
2026-08-19T10:41:29.907673+00:00,36929,Birendra,squat,good,squat_good,-7.383718,-1.163582,-5.571307,-0.083669,-0.01359,-0.018119,-7.237672,1.915361,-4.36463,-0.043966,-0.029044,0.012524
2026-08-19T10:41:29.907673+00:00,36935,Birendra,squat,good,squat_good,-7.388506,-1.165976,-5.580884,-0.083403,-0.01279,-0.017587,-7.240066,1.917756,-4.371812,-0.044766,-0.030643,0.010392
2026-08-19T10:41:29.907673+00:00,36940,Birendra,squat,good,squat_good,-7.398083,-1.165976,-5.57849,-0.081538,-0.01279,-0.016254,-7.264008,1.898602,-4.374207,-0.046897,-0.03091,0.011458
2026-08-19T10:41:29.907673+00:00,36947,Birendra,squat,good,squat_good,-7.381324,-1.161188,-5.597643,-0.081005,-0.013323,-0.015988,-7.261614,1.90339,-4.369418,-0.049029,-0.032508,0.011991
2026-08-19T10:41:29.907673+00:00,36953,Birendra,squat,good,squat_good,-7.359776,-1.170765,-5.580884,-0.080205,-0.013856,-0.015455,-7.268796,1.922544,-4.367024,-0.049562,-0.033574,0.013057
2026-08-19T10:41:29.907673+00:00,36958,Birendra,squat,good,squat_good,-7.366959,-1.204283,-5.580884,-0.079406,-0.015455,-0.015188,-7.254431,1.915361,-4.359841,-0.051427,-0.03464,0.013856
2026-08-19T10:41:29.907673+00:00,36964,Birendra,squat,good,squat_good,-7.350199,-1.21386,-5.597643,-0.079406,-0.015721,-0.015721,-7.271191,1.917756,-4.357447,-0.051694,-0.035972,0.01279
2026-08-19T10:41:29.907673+00:00,36970,Birendra,squat,good,squat_good,-7.331046,-1.21386,-5.604826,-0.07834,-0.015721,-0.014922,-7.278373,1.915361,-4.352659,-0.05276,-0.037571,0.012524
2026-08-19T10:41:29.907673+00:00,36975,Birendra,squat,good,squat_good,-7.304709,-1.216254,-5.559336,-0.078873,-0.017054,-0.014655,-7.299921,1.908179,-4.357447,-0.054092,-0.038637,0.011724
2026-08-19T10:41:29.907673+00:00,36981,Birendra,squat,good,squat_good,-7.31668,-1.223437,-5.544971,-0.080738,-0.019185,-0.014389,-7.290344,1.917756,-4.390966,-0.053292,-0.040236,0.011724
2026-08-19T10:41:29.907673+00:00,36986,Birendra,squat,good,squat_good,-7.319075,-1.211466,-5.583278,-0.082603,-0.021317,-0.015188,-7.299921,1.92015,-4.39336,-0.053559,-0.042101,0.012257
2026-08-19T10:41:29.907673+00:00,36992,Birendra,squat,good,squat_good,-7.309498,-1.211466,-5.57849,-0.084735,-0.022116,-0.016254,-7.297527,1.905785,-4.41012,-0.052227,-0.042101,0.012257
2026-08-19T10:41:29.907673+00:00,36997,Birendra,squat,good,squat_good,-7.328651,-1.209072,-5.597643,-0.085534,-0.023715,-0.015455,-7.304709,1.908179,-4.390966,-0.051427,-0.043167,0.014922
2026-08-19T10:41:29.907673+00:00,37003,Birendra,squat,good,squat_good,-7.331046,-1.201889,-5.585672,-0.087133,-0.022916,-0.015721,-7.295133,1.898602,-4.376601,-0.050628,-0.044233,0.015188
2026-08-19T10:41:29.907673+00:00,37008,Birendra,squat,good,squat_good,-7.33344,-1.180341,-5.56173,-0.088199,-0.023182,-0.016521,-7.285556,1.891419,-4.376601,-0.049828,-0.045299,0.018652
2026-08-19T10:41:29.907673+00:00,37014,Birendra,squat,good,squat_good,-7.326257,-1.187524,-5.588067,-0.088466,-0.025047,-0.015988,-7.283162,1.900996,-4.381389,-0.04823,-0.045832,0.020518
2026-08-19T10:41:29.907673+00:00,37019,Birendra,squat,good,squat_good,-7.33344,-1.199495,-5.580884,-0.088732,-0.02638,-0.014123,-7.275979,1.896208,-4.398149,-0.046364,-0.046364,0.023182
2026-08-19T10:41:29.907673+00:00,37025,Birendra,squat,good,squat_good,-7.340622,-1.187524,-5.612009,-0.088466,-0.02638,-0.013323,-7.268796,1.908179,-4.405331,-0.046364,-0.046631,0.024515
2026-08-19T10:41:29.907673+00:00,37031,Birendra,squat,good,squat_good,-7.326257,-1.187524,-5.62398,-0.088199,-0.025314,-0.012524,-7.252037,1.922544,-4.412514,-0.046364,-0.046364,0.025847
2026-08-19T10:41:29.907673+00:00,37036,Birendra,squat,good,squat_good,-7.326257,-1.165976,-5.595249,-0.086867,-0.02558,-0.011724,-7.247249,1.90339,-4.407725,-0.046364,-0.046897,0.026113
2026-08-19T10:41:29.907673+00:00,37042,Birendra,squat,good,squat_good,-7.335834,-1.173159,-5.614403,-0.085801,-0.025847,-0.011458,-7.237672,1.90339,-4.414908,-0.046631,-0.04743,0.027179
2026-08-19T10:41:29.907673+00:00,37047,Birendra,squat,good,squat_good,-7.328651,-1.177947,-5.621585,-0.085268,-0.02558,-0.011991,-7.235278,1.900996,-4.407725,-0.04823,-0.04743,0.027979
2026-08-19T10:41:29.907673+00:00,37053,Birendra,squat,good,squat_good,-7.319075,-1.189918,-5.616797,-0.083936,-0.026113,-0.011991,-7.230489,1.910573,-4.426879,-0.049562,-0.047697,0.027179
2026-08-19T10:41:29.907673+00:00,37059,Birendra,squat,good,squat_good,-7.309498,-1.211466,-5.614403,-0.08287,-0.025047,-0.012257,-7.220912,1.908179,-4.395754,-0.051161,-0.047963,0.02638
2026-08-19T10:41:29.907673+00:00,37065,Birendra,squat,good,squat_good,-7.314286,-1.216254,-5.62398,-0.083136,-0.025047,-0.01279,-7.220912,1.905785,-4.381389,-0.053026,-0.047963,0.026646
2026-08-19T10:41:29.907673+00:00,37070,Birendra,squat,good,squat_good,-7.309498,-1.216254,-5.621585,-0.083669,-0.024515,-0.014389,-7.19697,1.92015,-4.371812,-0.054358,-0.04823,0.028511
2026-08-19T10:41:29.907673+00:00,37076,Birendra,squat,good,squat_good,-7.314286,-1.189918,-5.600038,-0.085801,-0.025314,-0.014922,-7.192182,1.92015,-4.405331,-0.054625,-0.047963,0.030377
2026-08-19T10:41:29.907673+00:00,37081,Birendra,squat,good,squat_good,-7.307104,-1.192312,-5.604826,-0.0874,-0.027712,-0.014123,-7.194576,1.915361,-4.43885,-0.056757,-0.04743,0.031709
2026-08-19T10:41:29.907673+00:00,37087,Birendra,squat,good,squat_good,-7.33344,-1.187524,-5.600038,-0.089265,-0.03091,-0.014389,-7.204153,1.910573,-4.443638,-0.058355,-0.046631,0.032508
2026-08-19T10:41:29.907673+00:00,37092,Birendra,squat,good,squat_good,-7.331046,-1.216254,-5.583278,-0.091397,-0.032775,-0.015188,-7.192182,1.898602,-4.431667,-0.059954,-0.045832,0.031709
2026-08-19T10:41:29.907673+00:00,37098,Birendra,squat,good,squat_good,-7.347805,-1.216254,-5.57849,-0.092995,-0.033574,-0.016254,-7.180211,1.908179,-4.417302,-0.060753,-0.044766,0.03091
2026-08-19T10:41:29.907673+00:00,37103,Birendra,squat,good,squat_good,-7.36217,-1.240196,-5.592855,-0.093262,-0.034107,-0.016254,-7.182605,1.90339,-4.412514,-0.061819,-0.044499,0.029844
2026-08-19T10:41:29.907673+00:00,37109,Birendra,squat,good,squat_good,-7.359776,-1.240196,-5.633556,-0.093262,-0.033841,-0.017054,-7.184999,1.884237,-4.412514,-0.062352,-0.0437,0.029577
2026-08-19T10:41:29.907673+00:00,37114,Birendra,squat,good,squat_good,-7.340622,-1.244985,-5.640739,-0.092995,-0.03091,-0.018119,-7.194576,1.889025,-4.417302,-0.062352,-0.0429,0.029577
2026-08-19T10:41:29.907673+00:00,37120,Birendra,squat,good,squat_good,-7.335834,-1.240196,-5.633556,-0.093262,-0.03011,-0.018119,-7.189788,1.898602,-4.443638,-0.061819,-0.042634,0.03011
2026-08-19T10:41:29.907673+00:00,37125,Birendra,squat,good,squat_good,-7.326257,-1.218649,-5.60722,-0.093795,-0.029311,-0.018386,-7.192182,1.896208,-4.455609,-0.060487,-0.041302,0.030377
2026-08-19T10:41:30.072619+00:00,37131,Birendra,squat,good,squat_good,-7.314286,-1.209072,-5.609614,-0.093795,-0.029311,-0.018919,-7.194576,1.900996,-4.448427,-0.059954,-0.040769,0.029844
2026-08-19T10:41:30.072619+00:00,37137,Birendra,squat,good,squat_good,-7.314286,-1.182736,-5.604826,-0.094328,-0.030377,-0.019985,-7.19697,1.90339,-4.436456,-0.059421,-0.041035,0.03011
2026-08-19T10:41:30.072619+00:00,37142,Birendra,squat,good,squat_good,-7.31668,-1.182736,-5.597643,-0.094061,-0.032508,-0.020784,-7.187394,1.884237,-4.43885,-0.059155,-0.03917,0.029577
2026-08-19T10:41:30.072619+00:00,37150,Birendra,squat,good,squat_good,-7.309498,-1.194707,-5.588067,-0.092729,-0.034374,-0.019985,-7.187394,1.886631,-4.407725,-0.059421,-0.038371,0.029044
2026-08-19T10:41:30.072619+00:00,37156,Birendra,squat,good,squat_good,-7.302315,-1.192312,-5.60722,-0.091663,-0.035972,-0.018386,-7.173028,1.879448,-4.414908,-0.059421,-0.037571,0.026646
2026-08-19T10:41:30.072619+00:00,37165,Birendra,squat,good,squat_good,-7.321469,-1.182736,-5.626374,-0.09193,-0.036772,-0.017587,-7.189788,1.884237,-4.417302,-0.058355,-0.037038,0.022649
2026-08-19T10:41:30.072619+00:00,37171,Birendra,squat,good,squat_good,-7.311892,-1.173159,-5.619191,-0.092462,-0.036239,-0.015721,-7.182605,1.881842,-4.424485,-0.058355,-0.036239,0.023182
2026-08-19T10:41:30.072619+00:00,37176,Birendra,squat,good,squat_good,-7.328651,-1.187524,-5.619191,-0.094328,-0.037038,-0.014655,-7.19697,1.869871,-4.383783,-0.058355,-0.035173,0.024248
2026-08-19T10:41:30.072619+00:00,37182,Birendra,squat,good,squat_good,-7.33344,-1.21386,-5.614403,-0.093528,-0.037571,-0.014123,-7.194576,1.877054,-4.402937,-0.058355,-0.033841,0.024781
2026-08-19T10:41:30.072619+00:00,37187,Birendra,squat,good,squat_good,-7.335834,-1.206678,-5.621585,-0.092196,-0.035972,-0.013856,-7.201759,1.881842,-4.402937,-0.058888,-0.033041,0.023982
2026-08-19T10:41:30.072619+00:00,37193,Birendra,squat,good,squat_good,-7.33344,-1.204283,-5.60722,-0.090331,-0.03464,-0.013057,-7.192182,1.87466,-4.402937,-0.059155,-0.032242,0.023182
2026-08-19T10:41:30.072619+00:00,37200,Birendra,squat,good,squat_good,-7.335834,-1.211466,-5.626374,-0.088732,-0.032775,-0.01279,-7.19697,1.886631,-4.41012,-0.059688,-0.032242,0.023715
2026-08-19T10:41:30.072619+00:00,37206,Birendra,squat,good,squat_good,-7.321469,-1.201889,-5.619191,-0.088466,-0.032775,-0.012524,-7.204153,1.879448,-4.407725,-0.060221,-0.033041,0.022649
2026-08-19T10:41:30.072619+00:00,37211,Birendra,squat,good,squat_good,-7.31668,-1.199495,-5.60722,-0.088998,-0.033308,-0.011991,-7.218518,1.881842,-4.43885,-0.059421,-0.032242,0.023449
2026-08-19T10:41:30.072619+00:00,37217,Birendra,squat,good,squat_good,-7.335834,-1.201889,-5.600038,-0.088466,-0.033308,-0.01279,-7.220912,1.869871,-4.414908,-0.059954,-0.031975,0.024248
2026-08-19T10:41:30.072619+00:00,37223,Birendra,squat,good,squat_good,-7.321469,-1.221043,-5.585672,-0.088998,-0.03544,-0.014922,-7.220912,1.865083,-4.417302,-0.060221,-0.031443,0.027446
2026-08-19T10:41:30.072619+00:00,37228,Birendra,squat,good,squat_good,-7.345411,-1.201889,-5.595249,-0.089531,-0.036772,-0.015721,-7.247249,1.865083,-4.407725,-0.06102,-0.031975,0.029844
2026-08-19T10:41:30.072619+00:00,37234,Birendra,squat,good,squat_good,-7.352593,-1.209072,-5.612009,-0.089798,-0.035706,-0.016521,-7.24246,1.881842,-4.43885,-0.06102,-0.030643,0.030643
2026-08-19T10:41:30.072619+00:00,37239,Birendra,squat,good,squat_good,-7.340622,-1.216254,-5.609614,-0.088998,-0.035972,-0.016254,-7.218518,1.872266,-4.443638,-0.06102,-0.030377,0.028778
2026-08-19T10:41:30.072619+00:00,37245,Birendra,squat,good,squat_good,-7.340622,-1.21386,-5.626374,-0.088732,-0.035173,-0.016787,-7.230489,1.860295,-4.426879,-0.061553,-0.031176,0.026913
2026-08-19T10:41:30.072619+00:00,37251,Birendra,squat,good,squat_good,-7.347805,-1.201889,-5.604826,-0.089265,-0.036505,-0.015988,-7.21373,1.87466,-4.414908,-0.062619,-0.030643,0.024515
2026-08-19T10:41:30.072619+00:00,37257,Birendra,squat,good,squat_good,-7.357382,-1.204283,-5.612009,-0.089531,-0.037838,-0.014655,-7.223307,1.838747,-4.419696,-0.062086,-0.031443,0.024781
2026-08-19T10:41:30.072619+00:00,37263,Birendra,squat,good,squat_good,-7.352593,-1.197101,-5.604826,-0.090331,-0.03917,-0.01359,-7.237672,1.848324,-4.434062,-0.062619,-0.031443,0.026113
2026-08-19T10:41:30.072619+00:00,37269,Birendra,squat,good,squat_good,-7.357382,-1.199495,-5.62398,-0.090864,-0.038904,-0.013057,-7.244854,1.865083,-4.431667,-0.061286,-0.031176,0.026913
2026-08-19T10:41:30.072619+00:00,37276,Birendra,squat,good,squat_good,-7.366959,-1.197101,-5.612009,-0.09113,-0.037038,-0.014123,-7.244854,1.838747,-4.414908,-0.060221,-0.029844,0.027446
2026-08-19T10:41:30.072619+00:00,37281,Birendra,squat,good,squat_good,-7.350199,-1.21386,-5.62398,-0.09193,-0.035706,-0.014655,-7.252037,1.833959,-4.431667,-0.059954,-0.03011,0.027712
2026-08-19T10:41:30.072619+00:00,37287,Birendra,squat,good,squat_good,-7.343017,-1.201889,-5.626374,-0.09113,-0.034107,-0.015721,-7.244854,1.836353,-4.419696,-0.058622,-0.030643,0.026646
2026-08-19T10:41:30.072619+00:00,37292,Birendra,squat,good,squat_good,-7.340622,-1.197101,-5.616797,-0.090064,-0.033574,-0.014922,-7.24246,1.82917,-4.390966,-0.057556,-0.03091,0.02638
2026-08-19T10:41:30.072619+00:00,37298,Birendra,squat,good,squat_good,-7.33344,-1.177947,-5.614403,-0.089265,-0.033308,-0.015455,-7.237672,1.838747,-4.378995,-0.058089,-0.031443,0.028511
2026-08-19T10:41:30.072619+00:00,37303,Birendra,squat,good,squat_good,-7.326257,-1.192312,-5.619191,-0.088732,-0.034107,-0.016254,-7.240066,1.860295,-4.390966,-0.058089,-0.031443,0.029311
2026-08-19T10:41:30.072619+00:00,37309,Birendra,squat,good,squat_good,-7.323863,-1.18513,-5.600038,-0.088466,-0.034907,-0.014922,-7.254431,1.857901,-4.398149,-0.058089,-0.03091,0.027712
2026-08-19T10:41:30.072619+00:00,37315,Birendra,squat,good,squat_good,-7.31668,-1.175553,-5.602432,-0.088732,-0.035706,-0.014655,-7.244854,1.836353,-4.426879,-0.057822,-0.031709,0.025314
2026-08-19T10:41:30.072619+00:00,37320,Birendra,squat,good,squat_good,-7.326257,-1.204283,-5.597643,-0.088466,-0.037038,-0.014123,-7.247249,1.838747,-4.419696,-0.058089,-0.031443,0.02185
2026-08-19T10:41:30.072619+00:00,37326,Birendra,squat,good,squat_good,-7.319075,-1.199495,-5.576096,-0.0874,-0.038371,-0.013057,-7.256825,1.819593,-4.400543,-0.058622,-0.031709,0.020251
2026-08-19T10:41:30.072619+00:00,37331,Birendra,squat,good,squat_good,-7.321469,-1.201889,-5.604826,-0.086067,-0.038371,-0.012257,-7.252037,1.814805,-4.412514,-0.057023,-0.031443,0.021051
2026-08-19T10:41:30.072619+00:00,37337,Birendra,squat,good,squat_good,-7.307104,-1.228225,-5.604826,-0.086334,-0.03917,-0.011991,-7.244854,1.810017,-4.405331,-0.054891,-0.031709,0.022116
2026-08-19T10:41:30.072619+00:00,37342,Birendra,squat,good,squat_good,-7.311892,-1.216254,-5.592855,-0.085002,-0.041835,-0.010658,-7.237672,1.802834,-4.398149,-0.053026,-0.03091,0.023982
2026-08-19T10:41:30.072619+00:00,37348,Birendra,squat,good,squat_good,-7.31668,-1.216254,-5.612009,-0.084469,-0.043966,-0.010126,-7.244854,1.805228,-4.395754,-0.05196,-0.030377,0.025314
2026-08-19T10:41:30.072619+00:00,37354,Birendra,squat,good,squat_good,-7.321469,-1.233014,-5.619191,-0.085002,-0.046364,-0.009593,-7.228095,1.824382,-4.395754,-0.049828,-0.03091,0.02558
2026-08-19T10:41:30.072619+00:00,37360,Birendra,squat,good,squat_good,-7.309498,-1.221043,-5.609614,-0.086067,-0.048763,-0.008527,-7.240066,1.838747,-4.414908,-0.050095,-0.030643,0.024248
2026-08-19T10:41:30.072619+00:00,37368,Birendra,squat,good,squat_good,-7.307104,-1.225831,-5.62398,-0.086067,-0.050628,-0.007994,-7.228095,1.817199,-4.407725,-0.050361,-0.030643,0.023449
2026-08-19T10:41:30.072619+00:00,37374,Birendra,squat,good,squat_good,-7.309498,-1.204283,-5.626374,-0.087666,-0.049296,-0.00826,-7.225701,1.807622,-4.378995,-0.049562,-0.030377,0.022383
2026-08-19T10:41:30.072619+00:00,37380,Birendra,squat,good,squat_good,-7.292738,-1.211466,-5.614403,-0.088199,-0.048763,-0.009593,-7.225701,1.817199,-4.350265,-0.048496,-0.029044,0.021051
2026-08-19T10:41:30.072619+00:00,37386,Birendra,squat,good,squat_good,-7.285556,-1.218649,-5.60722,-0.088466,-0.048496,-0.010925,-7.220912,1.819593,-4.374207,-0.047963,-0.028245,0.020518
2026-08-19T10:41:30.072619+00:00,37395,Birendra,squat,good,squat_good,-7.278373,-1.204283,-5.614403,-0.088732,-0.047697,-0.011991,-7.208941,1.814805,-4.374207,-0.045565,-0.027179,0.018919
2026-08-19T10:41:30.072619+00:00,37400,Birendra,squat,good,squat_good,-7.280767,-1.201889,-5.590461,-0.088466,-0.050361,-0.011991,-7.225701,1.821988,-4.378995,-0.045032,-0.026646,0.017587
2026-08-19T10:41:30.072619+00:00,37406,Birendra,squat,good,squat_good,-7.290344,-1.199495,-5.614403,-0.087933,-0.051694,-0.011991,-7.237672,1.817199,-4.388572,-0.044766,-0.025847,0.015988
2026-08-19T10:41:30.072619+00:00,37411,Birendra,squat,good,squat_good,-7.299921,-1.201889,-5.616797,-0.0874,-0.054092,-0.010925,-7.240066,1.817199,-4.367024,-0.044499,-0.02638,0.013057
2026-08-19T10:41:30.072619+00:00,37417,Birendra,squat,good,squat_good,-7.302315,-1.197101,-5.602432,-0.087666,-0.056757,-0.009859,-7.230489,1.826776,-4.352659,-0.045299,-0.02558,0.013057
2026-08-19T10:41:30.072619+00:00,37422,Birendra,squat,good,squat_good,-7.307104,-1.206678,-5.614403,-0.087933,-0.058622,-0.010126,-7.218518,1.821988,-4.371812,-0.046631,-0.024515,0.012257
2026-08-19T10:41:30.419366+00:00,37428,Birendra,squat,good,squat_good,-7.311892,-1.206678,-5.612009,-0.088732,-0.059954,-0.00906,-7.208941,1.812411,-4.376601,-0.045032,-0.023449,0.011458
2026-08-19T10:41:30.419366+00:00,37434,Birendra,squat,good,squat_good,-7.326257,-1.204283,-5.628768,-0.088998,-0.06102,-0.009593,-7.21373,1.807622,-4.371812,-0.0437,-0.022383,0.011191
2026-08-19T10:41:30.419366+00:00,37439,Birendra,squat,good,squat_good,-7.314286,-1.199495,-5.635951,-0.0874,-0.060487,-0.010658,-7.228095,1.807622,-4.371812,-0.042368,-0.022383,0.011458
2026-08-19T10:41:30.419366+00:00,37447,Birendra,squat,good,squat_good,-7.331046,-1.180341,-5.640739,-0.087133,-0.059954,-0.011191,-7.220912,1.819593,-4.390966,-0.040502,-0.021583,0.010658
2026-08-19T10:41:30.419366+00:00,37454,Birendra,squat,good,squat_good,-7.354988,-1.199495,-5.602432,-0.0866,-0.057289,-0.01279,-7.201759,1.817199,-4.376601,-0.038637,-0.019718,0.011458
2026-08-19T10:41:30.419366+00:00,37460,Birendra,squat,good,squat_good,-7.381324,-1.21386,-5.600038,-0.0866,-0.057023,-0.013057,-7.201759,1.836353,-4.367024,-0.036505,-0.018386,0.011724
2026-08-19T10:41:30.419366+00:00,37468,Birendra,squat,good,squat_good,-7.398083,-1.218649,-5.588067,-0.087133,-0.054891,-0.012524,-7.223307,1.848324,-4.338294,-0.032242,-0.016521,0.009859
2026-08-19T10:41:30.419366+00:00,37476,Birendra,squat,good,squat_good,-7.395689,-1.273715,-5.609614,-0.089265,-0.048763,-0.012524,-7.256825,1.877054,-4.302381,-0.029844,-0.015988,0.013856
2026-08-19T10:41:30.419366+00:00,37481,Birendra,squat,good,squat_good,-7.402872,-1.266533,-5.544971,-0.094328,-0.044233,-0.011724,-7.280767,1.915361,-4.254497,-0.027179,-0.014123,0.017587
2026-08-19T10:41:30.419366+00:00,37487,Birendra,squat,good,squat_good,-7.410054,-1.285686,-5.547365,-0.097259,-0.0429,-0.011724,-7.321469,1.968034,-4.216189,-0.025047,-0.012257,0.022649
2026-08-19T10:41:30.419366+00:00,37493,Birendra,squat,good,squat_good,-7.412448,-1.276109,-5.542577,-0.09939,-0.043167,-0.01279,-7.357382,2.049437,-4.182671,-0.027979,-0.008793,0.031176
2026-08-19T10:41:30.419366+00:00,37498,Birendra,squat,good,squat_good,-7.402872,-1.264138,-5.57849,-0.099657,-0.043433,-0.014389,-7.412448,2.140416,-4.115633,-0.033574,-0.005596,0.038104
2026-08-19T10:41:30.419366+00:00,37504,Birendra,squat,good,squat_good,-7.398083,-1.266533,-5.597643,-0.099124,-0.042368,-0.015455,-7.501034,2.236184,-4.050989,-0.042101,-0.003997,0.040236
2026-08-19T10:41:30.419366+00:00,37509,Birendra,squat,good,squat_good,-7.357382,-1.244985,-5.602432,-0.098858,-0.039436,-0.017853,-7.659051,2.41575,-3.995923,-0.054092,-0.003464,0.045032
2026-08-19T10:41:30.419366+00:00,37515,Birendra,squat,good,squat_good,-7.350199,-1.223437,-5.604826,-0.096726,-0.037038,-0.019718,-7.797915,2.482787,-3.938462,-0.065283,-0.004796,0.049029
2026-08-19T10:41:30.419366+00:00,37520,Birendra,squat,good,squat_good,-7.328651,-1.211466,-5.597643,-0.091397,-0.034374,-0.020251,-7.905654,2.583344,-3.926491,-0.081804,-0.008527,0.054092
2026-08-19T10:41:30.419366+00:00,37526,Birendra,squat,good,squat_good,-7.295133,-1.223437,-5.619191,-0.088466,-0.032242,-0.018652,-7.972692,2.693477,-3.888184,-0.098858,-0.015188,0.058089
2026-08-19T10:41:30.419366+00:00,37532,Birendra,squat,good,squat_good,-7.25922,-1.25935,-5.659893,-0.085534,-0.031443,-0.014922,-8.073248,2.861071,-3.871424,-0.124438,-0.023715,0.061819
2026-08-19T10:41:30.419366+00:00,37538,Birendra,squat,good,squat_good,-7.220912,-1.314417,-5.662287,-0.086867,-0.029311,-0.01279,-8.204929,3.0143,-3.881001,-0.159877,-0.035972,0.063951
2026-08-19T10:41:30.419366+00:00,37544,Birendra,squat,good,squat_good,-7.184999,-1.362301,-5.650316,-0.085801,-0.028245,-0.010126,-8.269572,3.040636,-3.895366,-0.192386,-0.047963,0.066882
2026-08-19T10:41:30.419366+00:00,37549,Birendra,squat,good,squat_good,-7.165846,-1.388637,-5.659893,-0.081538,-0.028778,-0.00453,-8.358158,3.098097,-3.895366,-0.229158,-0.065816,0.07008
2026-08-19T10:41:30.419366+00:00,37555,Birendra,squat,good,squat_good,-7.144298,-1.398214,-5.657499,-0.078606,-0.029044,0.0,-8.441956,3.126827,-3.873818,-0.256603,-0.08207,0.079139
2026-08-19T10:41:30.419366+00:00,37561,Birendra,squat,good,squat_good,-7.103596,-1.391031,-5.676652,-0.079672,-0.031176,0.005596,-8.542512,3.191471,-3.811569,-0.279519,-0.10392,0.100989
2026-08-19T10:41:30.419366+00:00,37568,Birendra,squat,good,squat_good,-7.07726,-1.357512,-5.664681,-0.085268,-0.037038,0.009859,-8.678981,3.280056,-3.754108,-0.298172,-0.130034,0.130833
2026-08-19T10:41:30.419366+00:00,37574,Birendra,squat,good,squat_good,-7.060501,-1.302446,-5.688623,-0.089265,-0.050894,0.01732,-8.801085,3.404555,-3.744531,-0.322153,-0.16494,0.173467
2026-08-19T10:41:30.419366+00:00,37580,Birendra,squat,good,squat_good,-7.050924,-1.278504,-5.710171,-0.088466,-0.06555,0.025847,-8.896853,3.550601,-3.694253,-0.341072,-0.185991,0.211305
2026-08-19T10:41:30.419366+00:00,37585,Birendra,squat,good,squat_good,-7.038953,-1.266533,-5.738902,-0.084469,-0.077274,0.035173,-8.983045,3.758897,-3.689465,-0.371715,-0.216634,0.276588
2026-08-19T10:41:30.419366+00:00,37593,Birendra,squat,good,squat_good,-7.053318,-1.283292,-5.731719,-0.080205,-0.083136,0.042634,-9.109938,3.866636,-3.660734,-0.402092,-0.248077,0.353862
2026-08-19T10:41:30.419366+00:00,37599,Birendra,squat,good,squat_good,-7.053318,-1.297657,-5.71496,-0.078074,-0.085801,0.049828,-9.258378,3.931279,-3.648763,-0.425008,-0.277387,0.43007
